id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h89agg,Tas Dompent Panjang Pelindung Passport Travel Organizer,Travel Organizer,Baru,5,2,596,3,4,0,23272,25640,9,"<p>""Dompet atau tas yang berantakan kini tidak akan ada masalah lagi dengan Travelus<br>Passport Holder / Wallet Organizer ini, Dompet ini sanggup untuk di isi dengan<br>banyak barang-barang bawaan anda, mulai dari uang, kartu, paspor, surat, kunci,<br>pulpen, cermin, bahkan handphone. Dengan puluhan sekat / kantong pada dompet ini<br>akan membuat isi bawaan anda tertata rapi. Bisa dipakai oleh pria ataupun wanita</p><p>Passport Wallet ini terdiri dari beberapa macam sekat di bagian dalam dan luar<br>yang dapat digunakan untuk menyimpan barang keperluan anda seperti : id card,<br>credit card, passport, tiket, alat tulis, dll.</p><p>Praktis dan serba guna sehingga barang-barang penting anda aman di dompet.</p><p>Bahan : cotton polyester<br>Ukuran : +/- 25 x 13 x 2 cm""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h89a01,Tas Organizer Travel Hanger Isi Perlengkapan Mandi,Travel Pouch ,Baru,5,2,597,0,3,0,26263,29048,10,"<p>""Dengan wash bag ini anda dapat membawa dan menata alat make up, perlengkapn mandi, obat-obatan, dll, ketika anda sedang bepergian.<br>Semua perlengkapan akan rapi tersimpan dan tidak berantakan, memudahkan anda ketika akan dapat digantung di kamar mandi.</p><p>Material: canvas + mesh</p><p>Dimensi:</p><ul><li>saat dilipat: 25 x 16 cm</li><li>saat terbuka: 25 x 62 cm""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h899iv,Sikat Pembersih Celah Sudut Jendela / Alat Pembersih Jendela,Sikat,Baru,0,0,600,1,0,0,5250,6500,19,"<p>""Window cleaning brush</p><p>Bahan: Fiber</p><p>Bahan: PP + sabut gosok</p><p>Fitur:</p><p>Bahan alas gosok PP +, nyaman dipegang, kepala sikat gosok, celah dan noda mudah dibersihkan, nyaman untuk hidup Anda.</p><p>Deskripsi Produk:</p><p>-Pegangan bahan PP, kepala sikat gosok, daya pembersih yang baik, dapat membersihkan celah dan celah pintu dan jendela, dll., Nyaman dan mudah.</p><p>-Menyenangkan untuk dipegang, kecil dan mudah dipegang, tidak ada tangan kotor, bersih dan mudah.</p><p>-Cocok untuk banyak adegan, pembersihan rumah tangga harian, mudah dan tanpa usaha.</p><p>1 * Sikat pembersih""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8999g,Ember Lipat Baskom Lipat Portable Tempat / Wadah Serbaguna,Ember & Baskom,Baru,0,0,600,9,0,0,15750,18600,15,"<p>""Panjang sampai kuping : 28 cm<br>lebar bawah : 17 cm<br>lebar atas : 24 cm<br>tinggi saat di buka : 8,5 cm</p><p>Keunggulan :</p><ul><li>Terbuat dari bahan berkualitas dam tebal</li><li>Bisa dilipat menjadi kecil, cocok untuk dibawah traveling, kemping dll</li><li>Multifungsi : bisa untuk menampung air, cuci buah, cuci pakaian. dll""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8994p,Alat Lem Tembak Kecil Glue Gun 20 Watt Lem Bakar Listrik 20W,Perkakas Rumah Tangga,Baru,5,1,599,1,1,0,15953,18037,12,"<p>""Lem tembak adalah lem yang sangat efektif untuk menempelkan berbagai jenis material dengan kuat dan cepat kering.<br>Banyak sekali material yang dapat menjadi objek seperti kertas, kayu, keramik, plastik, dan beberapa logam.<br>Cara pemakaianya yang mudah dengan hasil yang terbukti kuat dan tahan lama menjadi keunggulan dari lem ini.</p><p>Spesifikasi</p><ul><li>Tegangan : 110 - 240 V</li><li>Daya : 20w dan 40w</li></ul><p>Keunggulan</p><ul><li>Hasil rekat yang kuat dan tahan lama</li><li>Untuk menempelkan berbagai macam barang (mainan, pengerjaan kayu, kardus,dll) dan material (kayu, kertas, plastik, logam, dll)</li><li>Mudah digunakan""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h89914,Kantong Jaring HP Kecil - Car Net Small Bag Car Tempat Hp Mobil,Aksesoris Interior,Baru,5,1,59999,6,1,0,12461,14308,13,"<p>""Jaring Hp Mobil , car organizer net</p><p>Organizer utk simpan hp, uang parkir, karcis, dll. agar ruang kendaraan anda lbh rapi dan tertata. memudahkan juga utk kita meletakan sesuatu di dalam mobil agar tdk jatuh dan hilang.</p><p>Bahan bagus dan kuat. utk pemasangan mudah cukup tempelkan saja benda ini di posisi yg anda inginkan (double tape 3M sdh termasuk).</p><p>Warna: hitam</p><p>ukuran: 14,5cm x 8cm</p><p>harga yang tertera 1 pcs""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h898xd,Alas Duduk Toilet Cover Travel Disposable Toilet Seat Covers Closet 1P,Home Stuff,Baru,5,3,574,2,26,0,1145,1245,8,"<p>""Sadarkah Anda bahwa kloset duduk, terutama di WC umum penuh dengan bakteri dan virus seperti Herpes, dan lainnya?</p><p>Meski kelihatan kering, saat Anda duduk di atasnya, kuman tersebut dengan mudah pindah ke tubuh Anda. Namun, di sisi lain, pemakaian toilet umum sulit dihindarkan saat kita berpergian. Untuk melindungi Anda saat memakai kloset duduk umum, Anda bisa mempergunakan alas kloset dari plasrik yang kedap air ini.</p><p>Pastikan toilet cover ini selalu tersedia di dalam tas Anda demi kenyamanan dan kesehatan selama berada di perjalanan.</p><p>CARA PAKAI:</p><ol><li>Buka bungkusnya dan ambil selembar Hygienex disposable toilet cover.</li><li>Letakkan cover di atas dudukan kloset duduk</li><li>Lakukan aktivitas yang anda inginkan</li><li>Setelah selesai Hygienex Disposable toilet cover dapat dibuang ke dalam tempat sampah</li></ol><p>Warna: Transparant<br>Bahan: Plastik Kedap Air<br>Isi : 1 x Pakai""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h898rv,Tempat Pisau Dapur Gunting Rak Pisau Alat Dapur Anti Air Standing,Alat Pemotong & Pisau,Baru,5,6,593,8,7,0,35535,38950,9,"<p>""STORAGE Box - TEMPAT Penyimpanan Alat Dapur ANTI AIR!</p><p>Slot tempat penyimpanan Asah Pisau, Pisau Besar dan kecil.Ukuran : 16 x 8 x 21 cm (estimasi)</p><p>Fungsi :</p><p>Kotak penyimpanan pisau dengan lubang berbagai jenis sehingga hemat tempat dan rapi</p><p>Bagian bawah dapat dilepas dan dicuci supaya kondisi barang tetap bersih</p><p>Multifungsi Box penyimpanan.</p><p>Bisa untuk menaruh pisau/gunting/alat dapur lainnya.</p><p>Kotak penyimpanan serba guna</p><p>Material : Strong Abs""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h898kg,Ring X Pumice Stone Alat Pembersih Kerak Plak WC Toilet Keramik Wajan,Sikat,Baru,5,5,592,3,8,0,17304,19480,11,"<p>""BENCI KERAK MEMBANDEL? RING X SOLUSINYA!</p><p>Bayangkan, ketika kamar mandi Anda berkerak dan sulit untuk di bersihkan.. tidak nyaman bukan? Pasti Kan!<br>Apalagi sudah mencoba berbagai macam pembersih tetapi tidak ada hasilnya, benar-benar membuat Anda jengkel bukan!<br>Tetap tenang, atasi kerak membandel dengan """"RING X"""" tongkat pembersih toilet yang tebuat dari 100% batu apung alami, yang dapat menghapus kerak bahkan noda yang paling sulit, termasuk karat.<br>Ring X aman, nyaman, dan mudah digunakan. Bahkan, Ring X lebih efektif daripada merek terkemuka.</p><p>HARGA DIATAS HARGA 1 PCS""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h898fv,Alat ukur Panjang telapak Kaki anak Bayi pilih size sepatu pas,Perlengkapan Bayi Lainnya,Baru,0,0,600,2,0,0,15709,17777,12,"<p>""Material ABS<br>Mengukur kaki anak terutama bayi untuk memilihkan sepatu yang cocok bagi buah hati Anda, ketepatan lebih terjamin dan membuat kaki bayi tidak lecet / sakit jika angka sepatu yang digunakan tepat.</p><p>Measuring Ruler<br>Alat ukur kaki bayi, balita, atau batita memudahkan pengukuran karena kaki bayi akan sulit diam ketika menggunakan pengukur biasa.</p><p>20CM Ruler<br>Papan pengukur ini memiliki panjang ukuran hingga 20cm.</p><p>Bayi akan menangis jika sepatu yang dikenakannya tidak nyaman, untuk memberikan kenyamanan pada si kecil, alat ukur ini dapat menjadi alat pembuat keputusan untuk memilih ukuran sepatu anak.""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8984d,Alat Pembuka Tutup Botol Kaleng Kardus Multifungsi,Alat Pemotong & Pisau,Baru,0,0,600,3,0,0,13225,15740,16,"<p>""Alat bantu pembuka botol atau toples yang sangat membantu Anda.<br>Tangan yang licin sehingga sangat sulit membuka toples? dan ketika toples terbuka isi dalam toples tumpah karena tenaga yang terlalu kuat?? KINI TIDAK AKAN TERJADI LAGI dengan bantuan alat ini.</p><p>Alat ini juga dapat digunakan untuk menutup toples dengan kencang dan kuat.</p><p>Pembuka toples yang mudah digunakan untuk dapur Anda.</p><p>Pembuka botol multifungsi:<br>Pegang dan buka kaleng atau botol plastik yang membandel, tarik cincin penarik, lepaskan tutup botol, dan lepas segel pengaman<br>Tahan lama dan nyaman untuk dipegang: pegangan anti-selip dan dalam pegangan internal karet memudahkan pembuatan toples atau tutup botol yang kokoh<br>Penyimpanan yang nyaman: Kompak dan ramping, dapat dengan mudah ditempatkan di laci dapur atau digantung pada pengait untuk akses cepat dan mudah, ukuran kecil dan ringan dapat dimasukkan ke dalam tas atau digantung di sekitar dapur.""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8980y,BOTOL MINUM 2 SISI KEPALA BERUANG- Botol minum 420ml 2 Sedotan 2 sisi,Botol Minum,Baru,5,1,599,7,1,0,36307,39775,9,"<p>""Botol Minum Dual Use 420 mll<br>Anda bisa menikmati dua tipe dari minuman dalam 1 botol !!<br>Menampilkan 2 kompartemen dan 2 sedotan, hal ini memungkinkan Anda untuk membawa dua jenis minuman yang berbeda pada setiap waktu.</p><p>Terbuat dari PC food grade, tidak-beracun, ringan namun kokoh.<br>Penutup kubah dan Sedotan akhiri ke arah luar menjadi lipatan untuk mencegah minuman tumpah keluar. anti tumpah.</p><p>Bahan: PC<br>Lid : PC + PP + silicone<br>Kapasitas: 420 ml<br>Temperature : -20 C , + 110 C</p><p>Memungkinkan Anda membawa 2 jenis minuman dalam 1 botol bersamaan tanpa ribet menggunakan 2 botol.</p><p>PERATURAN TOKO<br>Mohon Lakukan Video Unboxing Saat Paket Diterima<br>Jika ada kekurangan barang ,harap foto Label pengiriman dan Melampirkan video unboxing<br>Tidak Menerima Sisipan Warna dan Variasi VIA CHAT marketplace :)</p><p>WARNA :</p><ul><li>BIRU</li><li>UNGU</li><li>HIJAU</li><li>PINK</li></ul><p>BOTOL MINUM KARAKTER R868 #BOTOL TAMBLER#BOTOL PLASTIK#BOTOL MINUM#BOTOL MURAH#BOTOL MINUM KARAKTER 2003#MY BOTTLE WARNA SARUNG PUTIH#""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8972g,Hanger / Gantungan / Jemuran untuk Bantal guling atau Boneka [Guling],Gantungan Baju,Baru,5,1,598,6,2,0,20291,21670,6,"<p>""Ingin mencuci boneka maupun bantal Anda namun bingung bagaimana menjemurnya$1 Sekarang telah hadir jemuran khusus untuk menjemur boneka maupun bantal Anda.<br>Dengan jemuran ini, Anda tidak perlu meletakkannya di bangku sehingga menghemat tempat dan juga tidak kotor. Penggunaannya pun mudah dan dapat dilepas-lepas sehingga mudah untuk disimpan.</p><p>Bahan: plastik</p><p>Ukuran: 42,5 x 32,5 cm</p><p>Warna :</p><ul><li>Hijau</li><li>Pink</li><li>Biru""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h896va,SARINGAN AFUR BAK CUCI PIRING PVC / SARINGAN WASTAFEL DAPUR SINK,Perlengkapan Cuci Piring,Baru,5,4,492,5,8,0,5283,5628,6,"<p>""DESKRIPSI PRODUK :<br>SARINGAN AFUR BAK CUCI PIRING PVC / SARINGAN WASTAFEL DAPUR</p><p>FITUR :</p><ol><li>BAHAN PVC BERKUALITAS</li><li>DESAIN MOTIF BUNGA DAN WARNA YANG CERAH</li><li>MEMILIKI PEGANGAN MEMUDAHKAN UNTUK MEMBERSIHKAN</li><li>COCOK UNTUK SEMUA BAK CUCI PIRING ATAU SINK DAPUR</li></ol><p>BAHAN : PVC BERKUALITAS<br>UKURAN : 9 X 3 X 5 CM""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h893mp,Saringan pembuangan air kamar mandi toilet drainase anti bau kecoa,Pembersih Kamar Mandi,Baru,5,6,588,5,12,0,21525,22550,5,"<p>""GENERASI KETIGA PERANGKAP BAU DRAIN LANTAI BESAR &amp; ANTI BLOKIR</p><p>Sumbat karet lunak TPR secara efektif menghalangi penyebaran bau busuk kotoran<br>terbua dari karet lembut, efektif untuk menyumbat bau yang keluar dari saluran air</p><p>Vortex backwater area menghentikan kecoa dan bau apek melewati<br>Mencegah serangga kecoa untuk keluar dari saluran udara tersebut</p><p>Struktur segel air berbentuk U untuk drainase cepat<br>Bentuk U dari penyumbat saluran air ini, membantu agar air cepat mengalir masuk ke saluran masuk</p><p>Jaring pelindung jaringan untuk menghalangi rambut &amp; benda asing masuk ke saluran pembuangan<br>Jaring bulat yang terdapat di bagian atas penyumbat dapat mencegah rambut dan benda kecil lainnya masuk ke dalam saluran air</p><p>Spesifikasi:<br>UKURAN: 8,3 cm X 7,5 cm X 3,7 cm</p><p>BERAT: 31 Gram</p><p>Bahan: Plastik ABS + TPR<br>Warna random yaa sesuai stok :))""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h893jm,Botol minyak saus kecap bahan plastik anti tumpah 350ml multifungsi,Penyimpanan & Kotak Makanan,Baru,0,0,600,2,0,0,21523,22548,5,"<p>""Dengan desain yang ringan dan ringkas, botol pemerasan mudah dibawa untuk memasak hampir sepanjang waktu. Apa yang bisa ditawarkan oleh botol peras adalah memungkinkan Anda memeras saus dengan mudah untuk dimasak dan mencegah saus bocor karena mudah digunakan dan desain penyegelan yang kuat. Terbuat dari bahan PE, dapat digunakan untuk waktu yang lama.<br>Panjang botol pemerasan 19,2 cm, lebar 7,3 cm dan tinggi 7,3 cm.<br>Sangat cocok untuk dapur, pesta, bar dan perjalanan.</p><p>Nama Item:<br>Botol Peras<br>Bahan: PEKapasitas: 350ml</p><p>Detail Ukuran:<br>Ukuran: 19.2cm x 7.3cm x 7.3cm/7.5'' x 2.8'' x 2.8'' (Perkiraan)</p><p>Catatan: Karena perbedaan pengaturan layar dan cahaya, warna item mungkin sedikit berbeda dari gambar. Perkenankan sedikit perbedaan dimensi karena pengukuran manual yang berbeda.</p><p>Paket termasuk: 1 x Botol Peras""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h893f4,CREAM PEMUTIH PEMBERSIH SEPATU CLEANER SHOES WHITENING,Perawatan Sepatu Pria,Baru,5,3,596,3,4,0,9270,9900,6,"<p>""CREAM PEMUTIH PEMBERSIH SEPATU CLEANER SHOES WHITENING</p><p>CARA PEMAKAIAN :</p><ol><li>LAP/CUCI TERLEBIH DAHULU SEPATU HINGGA DALAM KEADAAN BERSIH.</li><li>LAKUKAN PENGERINGAN SEPATU DENGAN CARA DI ANGIN ANGINKAN HINGA KERING.</li><li>SELANJUTNYA, KOCOK SEMIR CAIR LALU GOSOKKAN DIBAGIAN YANG DIINGINKAN DENGAN MERATA.</li><li>KEMUDIAN DI ANGIN ANGINKAN KEMBALI.</li><li>APABILA HASIL BELUM PUAS, ULANGI KEMBALI PEMOLESAN SEMIR PUTIH TERSEBUT.""</li></ol>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8936s,Gantung Dinding Baju Lipat Magic Hanger 4 Slot 1 Kait Gantungan Tembok,Gantungan Baju,Baru,5,1,597,8,3,0,10184,10876,6,"<p>""Gantung Dinding Baju Lipat Magic Hanger 4 Slot 1 Kait Gantungan Tembok</p><ul><li>Material : Plastik</li><li>Tersedia 2 varian warna :</li><li>Abu</li><li>Putih</li><li>Terdapat 4 slot lubang dan 1 kaitan serbaguna.</li><li>Pemasangan simple tanpa paku dan bor.</li><li>Cocok untuk jemuran didapur &amp; kamar mandi.</li><li>Bisa digerakkan ke kanan - kiri.</li><li>Free double tape.""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8930g,Tas Kosmetik Korean Dual Bag In Bag Organizer Tas Travel Multifungsi,Travel Organizer,Baru,5,5,594,15,6,0,26500,28600,7,"<p>""Tas Korea Multifungsi Korean Dual Bag In Bag Organizer Tas Travel Korea Organizer</p><p>Bag in Bag ialah konsep Tas sekunder dalam Tas utama, dengan banyaknya tempat penyimpanan, akan membuat isi tas anda tertata rapi.</p><p>Bahan Dual Bag in Bag ini sangat tebal dan sangat halus serta dilengkapi dengan busa pelindung yang akan membuat barang bawaan anda tetap aman terhadap benturan.</p><p>Bag in Bag terbaru yang berfungsi untuk menyimpan gadget kesayangan anda dalam 1 bag. Memiliki banyak kantong yang masing memiliki fungsinya masing :</p><ol><li>Kantong Utama yang paling besar untuk menyimpan Ipad 2, Galaxy Tab, laptop 10 inch anda</li><li>4 kantong dikedua sisi Bag untuk menyimpan gadget-gadget kesayangan anda seperti Galaxy Note, Blackberry, Iphone, Ipod dll</li><li>4 kantong berjala dikedua sisi tas untuk menyimpan Kosmetik, Alat tulis, dll sesuai keinginan anda</li><li>2 kantong berjala di dalam tas yang dapat gunakan untuk menyimpan barang berharga anda seperti Uang, paspor, surat2 berharga dll.</li></ol><p>Size: 28 x 16 x 9cm</p><p>Material : Nylon, Cotton""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h892m4,Tempat Bumbu Dapur Bulat 3in1 Wadah Bumbu Dapur Serbaguna Bentuk Gelas,Penyimpanan & Kotak Makanan,Baru,5,1,49999,2,1,0,16995,18350,7,"<p>""Fitur :</p><ul><li>Dapat dikeluarkan dan digunakan sebagai wadah terpisah</li><li>Praktis, mudah di simpan dan mudah di bersihkan.</li><li>Menggunakan handle yang nyaman untuk di pakai dan anda tidak perlu khawatir untuk memegang nya.</li><li>Mudah di bongkar sehingga mudah untuk di bersihkan/dicuci</li><li>Cocok untuk tempat garam, gula, rempah-rempah, bumbu penyedap dll.</li></ul><p>Spesifikasi:</p><ul><li>Terdapat Sendok didalamnya</li><li>Bahan Plastik Food Grade</li><li>Ukuran DIameter wadah besar 12 x 9 cm</li><li>Ukuran Diameter wadah 3 sekat @ 5.5 x 9.5 x 7.5 cm""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h892ey,Botol Susu Dot Silikon Bayi Sendok Makan Bayi Praktis BPA FREE,Perlengkapan Makan,Baru,5,3,495,6,5,0,18575,22000,16,"<p>""100% Baru &amp; Berkualitas Tinggi.<br>Sendok makan bayi yang didesain untuk ibu yang menyuapi anaknya.<br>Peralatan makan bayi yang aman dan mudah, yang bagus untuk fungsi sendok dan botol susu.<br>Dengan desain botol silikon, lembut dan mudah untuk memencet botol untuk menyuapi anak.<br>Terbuat dari bahan PP berkualitas tinggi, botol makan ini tidak beracun dan tanpa rasa.<br>Botol susu makan khusus ini benar-benar dapat memanfaatkan saat menyuapi anak :)</p><p>Spesifikasi:<br>Bahan: Bahan Silikon, PP<br>Warna: Transparan<br>Ukuran: 14 x 21cm<br>Kapasitas: 90ml</p><p>Berat : 71gr<br>1 Kilo isi 18 Pcs""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8923j,Cetakan Es Batu Model Kotak Dengan Tutup 60 Kotak Ice Cube Mold,Aksesoris & Parts Kulkas,Baru,5,1,599,1,1,0,23175,24750,6,"<p>""Warna : Putih<br>Ukuran : 27 cm x 11 cm x 4 cm</p><p>Satu papan terdiri dari 60 kotak, jadi mudah dan cepat untuk membuat 60 es batu dengan sekali jalan. Ada tutupnya juga sehingga lebih higienis bila diletakkan bersamaan dengan daging atau ikan di dalam freezer.</p><p>Bisa digunakan untuk cetakan es batu, jelly, coklat, es buah, dll sesuai dengan kreasi Anda.""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h891w7,Sambungan Kran Air Penyambung Keran Air Faucet Extender A375,Keran Air,Baru,5,4,592,8,8,0,8446,9120,7,"<p>""Sambungan kran ini flexible banget loh, bisa diputar hingga 360 derajat, membersihkan wastafel jadi mudah dan lebih bersih tentunya. Kran jadi bisa ditekuk dan digerakkan hingga ke sudut-sudut wastafel.</p><p>Tidak hanya itu, sambungan kran ini dapat menghemat air hingga 50%, air yang keluar dari mulut sambungan kran berbentuk bunga air sehingga pemakaian air jadi lebih irit. Aliran air jadi terasa lebih deras, membersihkan piring atau makanan jadi lebih cepat dan air kran tidak muncrat kemana-mana.</p><p>Terdapat tombol pemutar di bagian depan kran, fungsinya untuk mengubah jenis aliran air, putar ke kanan aliran air yang keluar berbentuk bunga air, putar ke kiri aliran air berbentuk lurus.</p><p>Bagian atas sambungan kran terbuat dari bahan karet elastis, bisa dipasang di semua kran wastafel.</p><p>Sertakan Warna pada keterangan saat melakukan order, jika tidak menyertakan keterangan Warna akan kami kirim secara acak/random.</p><p>Harga Di Atas 1 Pcs<br>Berat Satuan: 40Gram""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h8916y,Laci Kulkas Kotak Penyimpanan Makanan Dalam Kulkas Sliding rack A801,Penyimpanan & Kotak Makanan,Baru,5,1,490,9,10,0,6746,7405,9,"<p>""Warna:<br>BIRU<br>PUTIH<br>HIJAU</p><p>Size<br>PANJANG 20.5-28.5CM<br>LEBAR 16.4CM<br>TINGGI 5.8CM</p><p>Bahan: Plastik</p><p>Isi kulkas berantakan atau ruang kulkas gak cukup untuk menampung isi yang lebih banyak, Ibu-Ibu rumah tangga pasti sering mengalami hal ini. Pengen punya kulkas besar tapi mahal dan boros tempat.</p><p>Gak perlu bingung, multifunction sliding rack siap membantu anda mengatasi hal ini. Multifunction sliding rack adalah rak multifungsi model sliding. Pasangnya dengan dijepit, bisa dijepit ke bagian pembatas kulkas. Jepitannya kuat, gak mudah lepas.</p><p>Sliding rack bisa ditarik atau didorong untuk memudahkan mengambil makanan yang disimpan di sliding rack. Isi kulkas jadi terkesan rapi. Makanan jadi mudah diambil saat dibutuhkan. Kulkas kecil jadi bisa menampung muatan yang lebih banyak.<br>Tidak hanya itu, sliding rack juga dapat dijepit ke meja. Anda bisa pasang sliding rack di meja polos yang tidak ada laci, sehingga dapat digunakan untuk merapikan atau menyimpan pernak pernik yang berserakan di meja.</p><p>Sertakan Warna pada keterangan saat melakukan order, jika tidak menyertakan keterangan Warna akan kami kirim secara acak/random.</p><p>Harga Di Atas 1 PCS""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h890zm,GELAS PLASTIK RAINBOW PICNIC CUP SET A857,Peralatan Makan & Minum,Baru,0,0,600,2,0,0,22000,22000,0,"<p>""READY TUTUP TOPLES<br>HIJAU<br>UNGU<br>PINK</p><p>gelas rainbow set = 6 warna cup + 1 toples</p><p>warna gelas:</p><ul><li>Ungu</li><li>Merah tua</li><li>merah muda</li><li>pink</li><li>biru</li><li>kuning</li></ul><p>warna toples:</p><ul><li>transparan</li></ul><p>Gelas:<br>diameter = 6,5 cm<br>tinggi = 10 cm</p><p>toples :<br>diameter = 8 cm<br>tinggi = 18 cm</p><p>Bahan :<br>Plastik Polipropilena/FOOD GRADE</p><ul><li>ada tanda takaran di toples</li><li>aman untuk mesin cuci piring hingga 70 C</li></ul><p>Sertakan Warna pada keterangan saat melakukan order, jika tidak menyertakan keterangan Warna akan kami kirim secara acak/random.</p><p>Harga Di Atas 1 SET""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h890rp,Rak Gantungan Kunci Set Dan Handphone Motif ALHAMDULILAH A884,Home Stuff,Baru,5,1,599,3,1,0,38625,41250,6,"<p>""WARNA READY<br>PUTIH<br>CREAM<br>SALEM<br>HITAM</p><p>BAHAN AKRILIK</p><p>TIDAK TERMASUK PATUNG PAJANGAN</p><p>Ukuran 22 x 15 Cm</p><p>Sertakan Warna pada keterangan saat melakukan order, jika tidak menyertakan keterangan Warna akan kami kirim secara acak/random.</p><p>Harga Di Atas 1 Rak+4Gantungan Kunci""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h890na,Rak Wastafel Dapur Tempat Penyimpanan Spon Kain Lap Sink Flexible A904,Tempat Penyimpanan & Organizer,Baru,5,1,498,4,2,0,16480,17800,7,"<p>""Ready Warna<br>BIRU<br>BIRU MUDA<br>PINK<br>PUTIH<br>ABU</p><p>Drain Basket ini berfungsi untuk meniriskan air dan menjaga agar tetap kering dan mencegah air tergenang, bisa digunakan di wastafel dapur ataupun kamar mandi, sangat multifungsi, desain simple dan praktis. Terbuat dari bahan plastik yang ringan sehingga nyaman dipasang dimanapun sesuai keinginan Anda.</p><p>Keunggulan Produk :</p><ul><li>Terdapat gerigi pada gantungan kain</li><li>Terdapat 2 lobang tiang sisi kiri dan kanan untuk memudahkan pengaturan posisi</li><li>Bahan plastik extra tebal, anti-bakteri dan tahan lama</li><li>Mencegah air tergenang, tetap kering tidak lembap</li><li>Desain simple, praktis, hemat tempat</li><li>Peralatan menjadi tampak lebih rapih dan mudah dicari</li></ul><p>Ukuran Produk :<br>PANJANG FLEXIBEL 36 - 50 CM<br>LEBAR 8.5CM<br>TINGGI 5CM</p><p>Sertakan Warna pada keterangan saat melakukan order, jika tidak menyertakan keterangan Warna akan kami kirim secara acak/random.</p><p>Harga Di Atas 1 PCS""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4h890hj,Rak Kosmetik Rak Kamar Mandi Kotak Penyimpanan Laci Storage A943,Tempat Penyimpanan & Organizer,Baru,0,0,600,7,0,0,33475,36750,9,"<p>""Laci tempat penyimpanan barang ini mempunyai fungsi rak dan laci dalam waktu yang bersamaan. Desain warna yang ceria dan modern membuat suasana ruangan Anda menjadi berwarna dan indah. Penggunaan dapat ditumpuk sesuai kebutuhan.</p><p>Ready Warna :<br>BIRU<br>HIJAU<br>PUTIH<br>KUNING<br>ORANGE</p><p>Keunggulan Produk :</p><ul><li>Bahan material ramah lingkungan</li><li>Pilihan warna bervariasi dan menarik</li><li>Dapat ditumpuk sesuai kebutuhan</li><li>Terdapat lengkungan pada bagian atas bawah sehingga pada saat ditumpuk stabil tidak mudah jatuh</li><li>Fleksible, kokoh, lebih tahan lama</li><li>Multifungsi dapat untuk menyimpan aksesoris, makeup, mainan, skincare, sheet mask, perhiasaan dll</li><li>Kapasitas sangat spacious, hemat tempat, lebih teratur</li></ul><p>Ukuran Produk :20<em>21</em>8CM</p><p>Harga Di Atas Per 1 Pcs""</p>"
